Date,Ingredient,Expected_Ingredient_Usage_kg,Purchased_Qty_kg,Quantity_Used,Waste_kg,Is_Weekend,Weather,Holiday
2024-01-19,Chilli Powder,0.26,1.39,1.17,0.21999999999999997,0,Sunny,No
2024-01-19,Cooking Oil,18.333,16.73,13.99,2.74,0,Sunny,No
2024-01-19,Coriander,0.41100000000000003,1.85,1.5,0.3500000000000001,0,Sunny,No
2024-01-19,Flour,61.2,187.35,171.79,15.560000000000002,0,Sunny,No
2024-01-19,Garlic,2.192,2.57,2.4,0.16999999999999993,0,Sunny,No
2024-01-19,Ginger,2.218,4.25,3.42,0.8300000000000001,0,Sunny,No
2024-01-19,Milk,39.09,48.12,39.61,8.509999999999998,0,Sunny,No
2024-01-19,Onions,37.785000000000004,96.31,76.35,19.960000000000008,0,Sunny,No
2024-01-19,Paneer,21.990000000000002,22.4,20.2,2.1999999999999993,0,Sunny,No
2024-01-19,Potatoes,37.910000000000004,145.56,132.6,12.960000000000008,0,Sunny,No
2024-01-19,Rice,22.580000000000002,54.77,43.5,11.270000000000003,0,Sunny,No
2024-01-19,Salt,2.204,16.12,13.99,2.130000000000001,0,Sunny,No
2024-01-19,Spices Mix,6.175,2.32,1.96,0.3599999999999999,0,Sunny,No
2024-01-19,Sugar,12.36,14.92,11.07,3.8499999999999996,0,Sunny,No
2024-01-19,Tomatoes,32.9,61.83,49.29,12.54,0,Sunny,No
2024-01-19,Yogurt,10.95,5.74,5.04,0.7000000000000002,0,Sunny,No
2024-01-20,Butter,15.120000000000001,7.72,5.94,1.7799999999999994,1,Partly Cloudy,No
2024-01-20,Chicken,57.87,13.06,9.85,3.210000000000001,1,Partly Cloudy,No
2024-01-20,Chilli Powder,0.278,1.98,1.62,0.3599999999999999,1,Partly Cloudy,No
2024-01-20,Cooking Oil,19.750999999999998,16.15,12.13,4.019999999999998,1,Partly Cloudy,No
2024-01-20,Coriander,0.47400000000000003,2.86,2.4,0.45999999999999996,1,Partly Cloudy,No
2024-01-20,Flour,60.38,145.26,103.5,41.75999999999999,1,Partly Cloudy,No
2024-01-20,Garlic,2.36,3.49,2.88,0.6100000000000003,1,Partly Cloudy,No
2024-01-20,Ginger,2.436,1.08,0.95,0.13000000000000012,1,Partly Cloudy,No
2024-01-20,Milk,41.14,27.45,22.65,4.800000000000001,1,Partly Cloudy,No
2024-01-20,Onions,36.245,50.38,41.86,8.520000000000003,1,Partly Cloudy,No
2024-01-20,Paneer,22.3,29.35,27.05,2.3000000000000007,1,Partly Cloudy,No
2024-01-20,Potatoes,47.660000000000004,69.1,50.13,18.96999999999999,1,Partly Cloudy,No
2024-01-20,Rice,24.37,94.92,73.5,21.42,1,Partly Cloudy,No
2024-01-20,Salt,2.317,16.76,12.97,3.790000000000001,1,Partly Cloudy,No
2024-01-20,Spices Mix,7.085,8.84,8.11,0.7300000000000004,1,Partly Cloudy,No
2024-01-20,Sugar,15.056000000000001,9.2,8.13,1.0699999999999985,1,Partly Cloudy,No
2024-01-20,Tomatoes,37.96,63.05,52.8,10.25,1,Partly Cloudy,No
2024-01-20,Yogurt,12.48,8.3,7.43,0.870000000000001,1,Partly Cloudy,No
2024-01-21,Butter,13.04,13.62,10.91,2.709999999999999,1,Cloudy,No
2024-01-21,Chicken,50.37,38.93,34.16,4.770000000000003,1,Cloudy,No
2024-01-21,Chilli Powder,0.34600000000000003,1.02,0.93,0.08999999999999997,1,Cloudy,No
2024-01-21,Cooking Oil,20.12,10.69,8.14,2.549999999999999,1,Cloudy,No
2024-01-21,Coriander,0.445,1.02,0.85,0.17000000000000004,1,Cloudy,No
2024-01-21,Flour,54.550000000000004,62.33,57.87,4.460000000000001,1,Cloudy,No
2024-01-21,Garlic,2.269,5.17,4.68,0.4900000000000002,1,Cloudy,No
2024-01-21,Ginger,2.232,4.55,4.25,0.2999999999999998,1,Cloudy,No
2024-01-21,Milk,36.27,41.87,38.73,3.1400000000000006,1,Cloudy,No
2024-01-21,Onions,37.38,110.15,80.9,29.25,1,Cloudy,No
2024-01-21,Paneer,15.99,22.86,17.51,5.349999999999998,1,Cloudy,No
2024-01-21,Potatoes,36.07,122.44,91.84,30.599999999999994,1,Cloudy,No
2024-01-21,Rice,22.16,103.09,80.2,22.89,1,Cloudy,No
2024-01-21,Salt,2.0780000000000003,14.47,10.45,4.020000000000001,1,Cloudy,No
2024-01-21,Spices Mix,6.253,8.53,7.13,1.3999999999999995,1,Cloudy,No
2024-01-21,Sugar,14.706,7.22,5.8,1.42,1,Cloudy,No
2024-01-21,Tomatoes,35.52,52.42,44.46,7.960000000000001,1,Cloudy,No
2024-01-21,Yogurt,11.9,13.84,11.6,2.24,1,Cloudy,No
2024-01-22,Butter,11.085,14.01,11.73,2.2799999999999994,0,Foggy,No
2024-01-22,Chicken,60.150000000000006,48.39,39.28,9.11,0,Foggy,No
2024-01-22,Chilli Powder,0.35000000000000003,0.72,0.57,0.15000000000000002,0,Foggy,No
2024-01-22,Cooking Oil,19.352999999999998,21.2,16.74,4.460000000000001,0,Foggy,No
2024-01-22,Coriander,0.369,1.36,1.01,0.3500000000000001,0,Foggy,No
2024-01-22,Flour,49.67,158.32,141.23,17.090000000000003,0,Foggy,No
2024-01-22,Garlic,2.089,3.35,2.95,0.3999999999999999,0,Foggy,No
2024-01-22,Ginger,2.253,3.93,3.44,0.4900000000000002,0,Foggy,No
2024-01-22,Milk,40.620000000000005,31.0,24.27,6.73,0,Foggy,No
2024-01-22,Onions,36.6,117.35,85.57,31.78,0,Foggy,No
2024-01-22,Paneer,18.62,6.54,5.06,1.4800000000000004,0,Foggy,No
2024-01-22,Potatoes,47.19,90.58,69.67,20.909999999999997,0,Foggy,No
2024-01-22,Rice,26.43,63.65,47.02,16.629999999999995,0,Foggy,No
2024-01-22,Salt,2.149,6.23,5.33,0.9000000000000004,0,Foggy,No
2024-01-22,Spices Mix,6.923,9.74,9.05,0.6899999999999995,0,Foggy,No
2024-01-22,Sugar,12.534,10.11,8.49,1.6199999999999992,0,Foggy,No
2024-01-22,Tomatoes,36.56,43.57,30.62,12.95,0,Foggy,No
2024-01-22,Yogurt,11.73,10.69,7.53,3.1599999999999993,0,Foggy,No
2024-01-23,Butter,13.045,3.14,2.97,0.16999999999999993,0,Partly Cloudy,No
2024-01-23,Chicken,54.449999999999996,15.72,11.32,4.4,0,Partly Cloudy,No
2024-01-23,Chilli Powder,0.299,0.67,0.5,0.17000000000000004,0,Partly Cloudy,No
2024-01-23,Cooking Oil,18.478,8.84,8.34,0.5,0,Partly Cloudy,No
2024-01-23,Coriander,0.28400000000000003,3.0,2.15,0.8500000000000001,0,Partly Cloudy,No
2024-01-23,Flour,54.11,80.47,62.65,17.82,0,Partly Cloudy,No
2024-01-23,Garlic,1.919,7.08,6.47,0.6100000000000003,0,Partly Cloudy,No
2024-01-23,Ginger,1.763,2.93,2.7,0.22999999999999998,0,Partly Cloudy,No
2024-01-23,Milk,34.14,42.16,35.89,6.269999999999996,0,Partly Cloudy,No
2024-01-23,Onions,32.985,59.17,50.81,8.36,0,Partly Cloudy,No
2024-01-23,Paneer,17.810000000000002,26.28,22.4,3.8800000000000026,0,Partly Cloudy,No
2024-01-23,Potatoes,38.25,66.2,53.51,12.690000000000005,0,Partly Cloudy,No
2024-01-23,Rice,17.85,139.2,128.47,10.72999999999999,0,Partly Cloudy,No
2024-01-23,Salt,2.019,12.55,9.18,3.370000000000001,0,Partly Cloudy,No
2024-01-23,Spices Mix,5.598,1.27,1.05,0.21999999999999997,0,Partly Cloudy,No
2024-01-23,Sugar,13.522,8.84,6.22,2.62,0,Partly Cloudy,No
2024-01-23,Tomatoes,29.14,36.7,33.46,3.240000000000002,0,Partly Cloudy,No
2024-01-23,Yogurt,11.43,14.32,12.82,1.5,0,Partly Cloudy,No
2024-01-24,Butter,11.54,9.94,7.83,2.1099999999999994,0,Sunny,No
2024-01-24,Chicken,62.230000000000004,35.86,32.27,3.5899999999999963,0,Sunny,No
2024-01-24,Chilli Powder,0.274,1.24,1.17,0.07000000000000006,0,Sunny,No
2024-01-24,Cooking Oil,18.99,18.58,14.81,3.769999999999998,0,Sunny,No
2024-01-24,Coriander,0.442,0.74,0.7,0.040000000000000036,0,Sunny,No
2024-01-24,Flour,51.230000000000004,99.51,79.77,19.74000000000001,0,Sunny,No
2024-01-24,Garlic,2.298,6.66,5.97,0.6900000000000004,0,Sunny,No
2024-01-24,Ginger,2.089,4.4,3.77,0.6300000000000003,0,Sunny,No
2024-01-24,Milk,32.15,43.52,35.93,7.590000000000003,0,Sunny,No
2024-01-24,Onions,31.68,106.4,76.82,29.580000000000013,0,Sunny,No
2024-01-24,Paneer,13.55,14.49,11.04,3.450000000000001,0,Sunny,No
2024-01-24,Potatoes,37.82,148.52,104.69,43.83000000000001,0,Sunny,No
2024-01-24,Rice,20.46,97.72,68.76,28.959999999999994,0,Sunny,No
2024-01-24,Salt,2.049,13.57,10.83,2.74,0,Sunny,No
2024-01-24,Spices Mix,6.341,7.82,7.23,0.5899999999999999,0,Sunny,No
2024-01-24,Sugar,12.238,10.44,9.91,0.5299999999999994,0,Sunny,No
2024-01-24,Tomatoes,34.5,66.48,50.69,15.790000000000006,0,Sunny,No
2024-01-24,Yogurt,16.490000000000002,17.09,12.78,4.3100000000000005,0,Sunny,No
2024-01-25,Butter,10.515,2.64,2.24,0.3999999999999999,0,Cloudy,No
2024-01-25,Chicken,59.34,34.83,26.8,8.029999999999998,0,Cloudy,No
2024-01-25,Chilli Powder,0.267,1.81,1.57,0.24,0,Cloudy,No
2024-01-25,Cooking Oil,19.011,6.88,5.94,0.9399999999999995,0,Cloudy,No
2024-01-25,Coriander,0.251,2.81,2.51,0.30000000000000027,0,Cloudy,No
2024-01-25,Flour,55.75,98.33,79.99,18.340000000000003,0,Cloudy,No
2024-01-25,Garlic,1.965,3.39,2.84,0.5500000000000003,0,Cloudy,No
2024-01-25,Ginger,1.849,2.67,2.08,0.5899999999999999,0,Cloudy,No
2024-01-25,Milk,36.94,18.32,13.34,4.98,0,Cloudy,No
2024-01-25,Onions,33.775,46.23,37.41,8.82,0,Cloudy,No
2024-01-25,Paneer,21.0,15.31,12.76,2.5500000000000007,0,Cloudy,No
2024-01-25,Potatoes,39.760000000000005,92.68,66.88,25.80000000000001,0,Cloudy,No
2024-01-25,Rice,13.040000000000001,197.98,174.5,23.47999999999999,0,Cloudy,No
2024-01-25,Salt,2.039,18.36,16.06,2.3000000000000007,0,Cloudy,No
2024-01-25,Spices Mix,5.507000000000001,8.98,8.42,0.5600000000000005,0,Cloudy,No
2024-01-25,Sugar,11.124,7.19,5.97,1.2200000000000006,0,Cloudy,No
2024-01-25,Tomatoes,27.64,77.41,69.4,8.009999999999991,0,Cloudy,No
2024-01-25,Yogurt,12.06,17.94,13.71,4.23,0,Cloudy,No
2024-01-26,Butter,11.195,2.51,1.82,0.6899999999999997,0,Sunny,Yes
2024-01-26,Chicken,67.26,22.34,18.83,3.5100000000000016,0,Sunny,Yes
2024-01-26,Chilli Powder,0.227,0.65,0.52,0.13,0,Sunny,Yes
2024-01-26,Cooking Oil,16.854,22.02,17.15,4.870000000000001,0,Sunny,Yes
2024-01-26,Coriander,0.315,2.25,1.85,0.3999999999999999,0,Sunny,Yes
2024-01-26,Flour,54.11,145.39,104.32,41.06999999999999,0,Sunny,Yes
2024-01-26,Garlic,2.274,3.36,3.12,0.23999999999999977,0,Sunny,Yes
2024-01-26,Ginger,1.836,2.05,1.57,0.47999999999999976,0,Sunny,Yes
2024-01-26,Milk,43.22,21.52,18.17,3.349999999999998,0,Sunny,Yes
2024-01-26,Onions,35.78,79.73,61.4,18.330000000000005,0,Sunny,Yes
2024-01-26,Paneer,23.68,5.2,4.65,0.5499999999999998,0,Sunny,Yes
2024-01-26,Potatoes,37.72,93.87,70.52,23.35000000000001,0,Sunny,Yes
2024-01-26,Rice,23.5,66.8,58.58,8.219999999999999,0,Sunny,Yes
2024-01-26,Salt,2.2,10.05,7.67,2.380000000000001,0,Sunny,Yes
2024-01-26,Spices Mix,6.292,8.13,7.33,0.8000000000000007,0,Sunny,Yes
2024-01-26,Sugar,11.327,8.79,7.24,1.549999999999999,0,Sunny,Yes
2024-01-26,Tomatoes,38.42,29.89,24.94,4.949999999999999,0,Sunny,Yes
2024-01-26,Yogurt,12.69,7.11,6.46,0.6500000000000004,0,Sunny,Yes
2024-01-27,Butter,14.14,4.28,4.06,0.22000000000000064,1,Rainy,No
2024-01-27,Chicken,61.41,11.98,10.52,1.4600000000000009,1,Rainy,No
2024-01-27,Chilli Powder,0.261,0.85,0.64,0.20999999999999996,1,Rainy,No
2024-01-27,Cooking Oil,17.429,9.44,6.75,2.6899999999999995,1,Rainy,No
2024-01-27,Coriander,0.349,2.63,2.27,0.3599999999999999,1,Rainy,No
2024-01-27,Flour,62.870000000000005,70.31,54.03,16.28,1,Rainy,No
2024-01-27,Garlic,2.22,7.87,7.25,0.6200000000000001,1,Rainy,No
2024-01-27,Ginger,2.197,4.64,3.98,0.6599999999999997,1,Rainy,No
2024-01-27,Milk,45.510000000000005,16.49,12.25,4.239999999999998,1,Rainy,No
2024-01-27,Onions,33.945,93.83,74.24,19.590000000000003,1,Rainy,No
2024-01-27,Paneer,16.2,26.84,19.21,7.629999999999999,1,Rainy,No
2024-01-27,Potatoes,36.9,117.07,104.98,12.08999999999999,1,Rainy,No
2024-01-27,Rice,20.669999999999998,185.16,174.15,11.009999999999991,1,Rainy,No
2024-01-27,Salt,2.1270000000000002,10.14,8.75,1.3900000000000006,1,Rainy,No
2024-01-27,Spices Mix,6.135,2.8,2.57,0.22999999999999998,1,Rainy,No
2024-01-27,Sugar,16.125,18.39,16.81,1.5800000000000018,1,Rainy,No
2024-01-27,Tomatoes,30.990000000000002,86.37,71.74,14.63000000000001,1,Rainy,No
2024-01-27,Yogurt,12.08,11.85,9.96,1.8899999999999988,1,Rainy,No
2024-01-28,Butter,10.995000000000001,5.29,4.85,0.4400000000000004,1,Partly Cloudy,No
2024-01-28,Chicken,57.809999999999995,49.87,46.84,3.029999999999994,1,Partly Cloudy,No
2024-01-28,Chilli Powder,0.292,1.73,1.25,0.48,1,Partly Cloudy,No
2024-01-28,Cooking Oil,18.916999999999998,20.4,14.61,5.789999999999999,1,Partly Cloudy,No
2024-01-28,Coriander,0.392,1.9,1.35,0.5499999999999998,1,Partly Cloudy,No
2024-01-28,Flour,49.69,175.96,140.49,35.47,1,Partly Cloudy,No
2024-01-28,Garlic,2.092,2.89,2.62,0.27,1,Partly Cloudy,No
2024-01-28,Ginger,1.725,3.33,2.83,0.5,1,Partly Cloudy,No
2024-01-28,Milk,38.150000000000006,13.32,10.91,2.41,1,Partly Cloudy,No
2024-01-28,Onions,38.355000000000004,79.21,65.11,14.099999999999994,1,Partly Cloudy,No
2024-01-28,Paneer,17.08,13.52,11.08,2.4399999999999995,1,Partly Cloudy,No
2024-01-28,Potatoes,41.56,143.7,130.11,13.589999999999975,1,Partly Cloudy,No
2024-01-28,Rice,22.86,171.37,145.32,26.05000000000001,1,Partly Cloudy,No
2024-01-28,Salt,2.1470000000000002,10.7,8.72,1.9799999999999986,1,Partly Cloudy,No
2024-01-28,Spices Mix,6.087000000000001,7.66,6.76,0.9000000000000004,1,Partly Cloudy,No
2024-01-28,Sugar,11.687000000000001,12.0,9.8,2.1999999999999993,1,Partly Cloudy,No
2024-01-28,Tomatoes,35.26,93.49,77.37,16.11999999999999,1,Partly Cloudy,No
2024-01-28,Yogurt,14.27,15.68,14.24,1.4399999999999995,1,Partly Cloudy,No
2024-01-29,Butter,11.785,9.02,8.54,0.4800000000000004,0,Sunny,No
2024-01-29,Chicken,53.78,17.99,14.99,2.9999999999999982,0,Sunny,No
2024-01-29,Chilli Powder,0.22999999999999998,1.38,0.98,0.3999999999999999,0,Sunny,No
2024-01-29,Cooking Oil,19.442999999999998,10.37,9.51,0.8599999999999994,0,Sunny,No
2024-01-29,Coriander,0.397,0.77,0.63,0.14,0,Sunny,No
2024-01-29,Flour,51.4,65.36,52.14,13.219999999999999,0,Sunny,No
2024-01-29,Garlic,2.121,5.37,4.81,0.5600000000000005,0,Sunny,No
2024-01-29,Ginger,1.995,3.04,2.6,0.43999999999999995,0,Sunny,No
2024-01-29,Milk,46.08,13.17,12.22,0.9499999999999993,0,Sunny,No
2024-01-29,Onions,37.410000000000004,101.39,94.78,6.609999999999999,0,Sunny,No
2024-01-29,Paneer,18.33,27.71,22.3,5.41,0,Sunny,No
2024-01-29,Potatoes,54.660000000000004,146.09,134.52,11.569999999999993,0,Sunny,No
2024-01-29,Rice,22.799999999999997,182.31,169.37,12.939999999999998,0,Sunny,No
2024-01-29,Salt,2.236,15.5,14.49,1.0099999999999998,0,Sunny,No
2024-01-29,Spices Mix,6.731,8.7,8.0,0.6999999999999993,0,Sunny,No
2024-01-29,Sugar,11.038,9.23,8.24,0.9900000000000002,0,Sunny,No
2024-01-29,Tomatoes,34.39,27.5,25.8,1.6999999999999993,0,Sunny,No
2024-01-29,Yogurt,15.92,11.42,8.73,2.6899999999999995,0,Sunny,No
2024-01-30,Butter,10.06,11.93,9.81,2.119999999999999,0,Partly Cloudy,No
2024-01-30,Chicken,61.230000000000004,28.71,25.75,2.960000000000001,0,Partly Cloudy,No
2024-01-30,Chilli Powder,0.343,1.84,1.48,0.3600000000000001,0,Partly Cloudy,No
2024-01-30,Cooking Oil,21.391,6.51,5.18,1.33,0,Partly Cloudy,No
2024-01-30,Coriander,0.443,1.93,1.72,0.20999999999999996,0,Partly Cloudy,No
2024-01-30,Flour,51.56,160.8,120.26,40.540000000000006,0,Partly Cloudy,No
2024-01-30,Garlic,2.496,6.23,5.62,0.6100000000000003,0,Partly Cloudy,No
2024-01-30,Ginger,2.326,2.18,1.88,0.30000000000000027,0,Partly Cloudy,No
2024-01-30,Milk,43.8,37.16,34.97,2.1899999999999977,0,Partly Cloudy,No
2024-01-30,Onions,39.885,60.26,49.86,10.399999999999999,0,Partly Cloudy,No
2024-01-30,Paneer,21.59,15.11,10.58,4.529999999999999,0,Partly Cloudy,No
2024-01-30,Potatoes,53.68,104.34,76.49,27.85000000000001,0,Partly Cloudy,No
2024-01-30,Rice,25.09,187.31,168.52,18.789999999999992,0,Partly Cloudy,No
2024-01-30,Salt,2.299,19.94,18.67,1.2699999999999996,0,Partly Cloudy,No
2024-01-30,Spices Mix,7.03,7.17,6.05,1.12,0,Partly Cloudy,No
2024-01-30,Sugar,8.629,5.11,3.69,1.4200000000000004,0,Partly Cloudy,No
2024-01-30,Tomatoes,33.02,27.26,22.02,5.240000000000002,0,Partly Cloudy,No
2024-01-30,Yogurt,13.67,16.33,13.23,3.099999999999998,0,Partly Cloudy,No
2024-01-31,Butter,11.77,3.79,3.54,0.25,0,Cloudy,No
2024-01-31,Chicken,64.41,41.13,30.48,10.650000000000002,0,Cloudy,No
2024-01-31,Chilli Powder,0.35000000000000003,1.36,1.01,0.3500000000000001,0,Cloudy,No
2024-01-31,Cooking Oil,21.459,17.91,13.83,4.08,0,Cloudy,No
2024-01-31,Coriander,0.388,1.05,0.82,0.2300000000000001,0,Cloudy,No
2024-01-31,Flour,59.470000000000006,105.02,81.57,23.450000000000003,0,Cloudy,No
2024-01-31,Garlic,2.261,6.99,5.04,1.9500000000000002,0,Cloudy,No
2024-01-31,Ginger,2.418,4.64,4.1,0.54,0,Cloudy,No
2024-01-31,Milk,38.0,46.71,37.54,9.170000000000002,0,Cloudy,No
2024-01-31,Onions,41.965,31.15,22.15,9.0,0,Cloudy,No
2024-01-31,Paneer,22.47,13.75,11.19,2.5600000000000005,0,Cloudy,No
2024-01-31,Potatoes,47.83,127.59,94.68,32.91,0,Cloudy,No
2024-01-31,Rice,24.75,75.89,71.4,4.489999999999995,0,Cloudy,No
2024-01-31,Salt,2.361,17.51,12.32,5.190000000000001,0,Cloudy,No
2024-01-31,Spices Mix,7.572,7.0,5.08,1.92,0,Cloudy,No
2024-01-31,Sugar,10.455,13.02,9.72,3.299999999999999,0,Cloudy,No
2024-01-31,Tomatoes,37.04,93.1,70.58,22.519999999999996,0,Cloudy,No
2024-01-31,Yogurt,17.14,14.01,10.16,3.8499999999999996,0,Cloudy,No
2024-02-01,Butter,13.985,12.98,9.14,3.84,0,Partly Cloudy,No
2024-02-01,Chicken,56.31,10.22,9.4,0.8200000000000003,0,Partly Cloudy,No
2024-02-01,Chilli Powder,0.37,1.52,1.33,0.18999999999999995,0,Partly Cloudy,No
2024-02-01,Cooking Oil,18.464,15.61,12.08,3.5299999999999994,0,Partly Cloudy,No
2024-02-01,Coriander,0.314,0.97,0.9,0.06999999999999995,0,Partly Cloudy,No
2024-02-01,Flour,56.34,102.47,95.74,6.730000000000004,0,Partly Cloudy,No
2024-02-01,Garlic,2.1020000000000003,7.25,6.31,0.9400000000000004,0,Partly Cloudy,No
2024-02-01,Ginger,2.233,1.06,0.98,0.08000000000000007,0,Partly Cloudy,No
2024-02-01,Milk,49.49,43.65,41.38,2.269999999999996,0,Partly Cloudy,No
2024-02-01,Onions,38.495000000000005,40.41,35.79,4.619999999999997,0,Partly Cloudy,No
2024-02-01,Paneer,19.13,5.25,3.74,1.5099999999999998,0,Partly Cloudy,No
2024-02-01,Potatoes,50.02,118.12,95.35,22.77000000000001,0,Partly Cloudy,No
2024-02-01,Rice,24.69,181.15,167.9,13.25,0,Partly Cloudy,No
2024-02-01,Salt,2.282,9.82,7.8,2.0200000000000005,0,Partly Cloudy,No
2024-02-01,Spices Mix,6.545,8.64,7.82,0.8200000000000003,0,Partly Cloudy,No
2024-02-01,Sugar,13.859,10.32,8.73,1.5899999999999999,0,Partly Cloudy,No
2024-02-01,Tomatoes,33.86,76.09,63.74,12.350000000000001,0,Partly Cloudy,No
2024-02-01,Yogurt,15.59,14.3,11.97,2.33,0,Partly Cloudy,No
2024-02-02,Butter,13.105,2.64,2.31,0.33000000000000007,0,Rainy,No
2024-02-02,Chicken,63.349999999999994,39.21,30.9,8.310000000000002,0,Rainy,No
2024-02-02,Chilli Powder,0.376,1.53,1.11,0.41999999999999993,0,Rainy,No
2024-02-02,Cooking Oil,17.715,7.45,5.26,2.1900000000000004,0,Rainy,No
2024-02-02,Coriander,0.47300000000000003,1.78,1.38,0.40000000000000013,0,Rainy,No
2024-02-02,Flour,44.910000000000004,185.4,171.68,13.719999999999999,0,Rainy,No
2024-02-02,Garlic,2.603,4.29,3.61,0.6800000000000002,0,Rainy,No
2024-02-02,Ginger,2.351,3.55,3.13,0.41999999999999993,0,Rainy,No
2024-02-02,Milk,43.04,38.21,29.21,9.0,0,Rainy,No
2024-02-02,Onions,37.135,40.96,35.3,5.660000000000004,0,Rainy,No
2024-02-02,Paneer,21.97,9.89,7.66,2.2300000000000004,0,Rainy,No
2024-02-02,Potatoes,36.6,57.17,48.65,8.520000000000003,0,Rainy,No
2024-02-02,Rice,27.7,55.19,49.29,5.899999999999999,0,Rainy,No
2024-02-02,Salt,2.166,10.32,8.17,2.1500000000000004,0,Rainy,No
2024-02-02,Spices Mix,6.502,6.06,4.87,1.1899999999999995,0,Rainy,No
2024-02-02,Sugar,13.288,7.21,6.76,0.4500000000000002,0,Rainy,No
2024-02-02,Tomatoes,35.980000000000004,42.68,38.39,4.289999999999999,0,Rainy,No
2024-02-02,Yogurt,17.35,16.16,13.85,2.3100000000000005,0,Rainy,No
2024-02-03,Butter,9.645,3.67,2.57,1.1,1,Sunny,No
2024-02-03,Chicken,56.48,49.89,44.98,4.910000000000004,1,Sunny,No
2024-02-03,Chilli Powder,0.303,1.35,1.07,0.28,1,Sunny,No
2024-02-03,Cooking Oil,17.204,18.67,13.57,5.100000000000001,1,Sunny,No
2024-02-03,Coriander,0.267,2.61,2.1,0.5099999999999998,1,Sunny,No
2024-02-03,Flour,51.99,86.28,74.91,11.370000000000005,1,Sunny,No
2024-02-03,Garlic,1.975,5.17,3.77,1.4,1,Sunny,No
2024-02-03,Ginger,1.618,3.73,3.53,0.20000000000000018,1,Sunny,No
2024-02-03,Milk,38.07,36.28,27.83,8.450000000000003,1,Sunny,No
2024-02-03,Onions,31.240000000000002,89.04,83.79,5.25,1,Sunny,No
2024-02-03,Paneer,14.86,21.01,15.09,5.920000000000002,1,Sunny,No
2024-02-03,Potatoes,40.01,139.23,116.29,22.939999999999984,1,Sunny,No
2024-02-03,Rice,16.91,156.23,134.53,21.69999999999999,1,Sunny,No
2024-02-03,Salt,2.009,15.89,13.46,2.4299999999999997,1,Sunny,No
2024-02-03,Spices Mix,5.806,6.89,5.02,1.87,1,Sunny,No
2024-02-03,Sugar,8.693,10.78,10.2,0.5800000000000001,1,Sunny,No
2024-02-03,Tomatoes,34.68,72.76,64.77,7.990000000000009,1,Sunny,No
2024-02-03,Yogurt,9.95,5.23,4.87,0.3600000000000003,1,Sunny,No
2024-02-04,Butter,11.405,13.38,12.2,1.1800000000000015,1,Rainy,No
2024-02-04,Chicken,52.24,32.79,25.75,7.039999999999999,1,Rainy,No
2024-02-04,Chilli Powder,0.272,0.56,0.52,0.040000000000000036,1,Rainy,No
2024-02-04,Cooking Oil,19.085,7.61,6.69,0.9199999999999999,1,Rainy,No
2024-02-04,Coriander,0.42400000000000004,2.71,2.06,0.6499999999999999,1,Rainy,No
2024-02-04,Flour,57.27,164.09,147.88,16.210000000000008,1,Rainy,No
2024-02-04,Garlic,2.295,4.76,3.47,1.2899999999999996,1,Rainy,No
2024-02-04,Ginger,2.242,3.51,2.62,0.8899999999999997,1,Rainy,No
2024-02-04,Milk,43.230000000000004,24.95,20.44,4.509999999999998,1,Rainy,No
2024-02-04,Onions,31.825,103.01,91.74,11.27000000000001,1,Rainy,No
2024-02-04,Paneer,14.04,7.36,5.61,1.75,1,Rainy,No
2024-02-04,Potatoes,44.160000000000004,67.16,57.85,9.309999999999995,1,Rainy,No
2024-02-04,Rice,25.88,136.0,125.66,10.340000000000003,1,Rainy,No
2024-02-04,Salt,2.1590000000000003,9.89,7.83,2.0600000000000005,1,Rainy,No
2024-02-04,Spices Mix,6.314,5.84,4.85,0.9900000000000002,1,Rainy,No
2024-02-04,Sugar,14.461,10.08,7.26,2.8200000000000003,1,Rainy,No
2024-02-04,Tomatoes,33.92,98.87,70.14,28.730000000000004,1,Rainy,No
2024-02-04,Yogurt,16.240000000000002,8.18,6.44,1.7399999999999993,1,Rainy,No
2024-02-05,Butter,10.19,7.8,5.63,2.17,0,Rainy,No
2024-02-05,Chicken,56.949999999999996,48.58,40.59,7.989999999999995,0,Rainy,No
2024-02-05,Chilli Powder,0.24,0.57,0.51,0.05999999999999994,0,Rainy,No
2024-02-05,Cooking Oil,15.346,23.04,16.63,6.41,0,Rainy,No
2024-02-05,Coriander,0.333,0.91,0.83,0.08000000000000007,0,Rainy,No
2024-02-05,Flour,52.050000000000004,83.21,65.64,17.569999999999993,0,Rainy,No
2024-02-05,Garlic,2.048,5.82,5.19,0.6299999999999999,0,Rainy,No
2024-02-05,Ginger,2.061,3.55,3.26,0.29000000000000004,0,Rainy,No
2024-02-05,Milk,41.050000000000004,14.68,12.44,2.24,0,Rainy,No
2024-02-05,Onions,37.1,48.48,34.6,13.879999999999995,0,Rainy,No
2024-02-05,Paneer,24.17,21.69,15.74,5.950000000000001,0,Rainy,No
2024-02-05,Potatoes,26.380000000000003,134.41,121.84,12.569999999999993,0,Rainy,No
2024-02-05,Rice,20.68,81.54,76.79,4.75,0,Rainy,No
2024-02-05,Salt,1.986,18.74,14.29,4.449999999999999,0,Rainy,No
2024-02-05,Spices Mix,5.946,8.5,6.1,2.4000000000000004,0,Rainy,No
2024-02-05,Sugar,12.103,19.73,17.06,2.6700000000000017,0,Rainy,No
2024-02-05,Tomatoes,37.47,62.39,52.34,10.049999999999997,0,Rainy,No
